,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
3843,1,1,2,4,2,5,1,1,2,3,1,3,3,4,4,5,1,1,1,3,4,4,2
3844,2,4,3,5,1,4,1,1,2,7,2,3,1,1,1,3,1,1,1,1,1,5,4
3845,1,1,3,4,2,6,1,2,1,4,1,3,1,1,1,1,1,1,1,1,2,1,4
3846,2,4,2,4,1,4,1,1,2,7,2,3,1,1,2,1,1,1,1,1,1,5,4
3847,2,4,2,5,1,4,1,1,2,5,2,3,1,1,2,3,1,1,1,1,2,5,4
3848,2,4,2,5,1,4,1,1,2,2,2,3,1,1,3,1,1,1,1,1,2,5,4
3849,2,4,2,4,1,4,1,1,2,5,2,3,1,1,1,2,1,1,1,1,1,5,4
3850,2,1,3,5,1,4,1,1,2,2,2,3,1,1,1,1,1,1,1,1,2,5,4
3851,2,4,2,4,1,4,1,1,2,7,2,3,1,1,3,1,1,1,1,1,1,5,4
3852,1,1,1,6,2,6,1,1,1,4,1,3,1,1,1,1,1,1,1,1,1,1,4
3853,2,4,2,1,1,4,1,1,2,7,2,3,1,1,1,2,1,1,1,1,2,4,4
3854,1,1,3,4,2,5,1,1,2,4,1,3,3,4,5,5,1,1,1,3,4,5,2
3855,2,4,2,5,1,4,1,1,2,2,2,3,1,1,1,2,1,1,1,1,1,4,4
3856,2,4,2,4,1,4,1,1,2,5,2,3,1,1,2,1,1,1,1,1,2,4,4
3857,2,4,3,5,1,4,1,1,2,2,2,3,1,1,3,3,1,1,1,1,2,4,4
3858,1,1,1,3,2,6,1,2,1,7,1,3,1,1,1,1,1,1,1,1,2,4,4
3859,1,1,3,3,2,6,1,2,1,2,1,3,1,1,1,1,1,1,1,1,2,4,4
3860,2,1,2,1,1,4,1,1,2,2,2,3,1,1,1,1,1,1,1,1,2,4,4
3861,2,4,3,5,1,4,1,1,2,5,2,3,1,1,3,3,1,1,1,1,1,4,4
3862,2,4,2,5,1,4,1,1,2,5,2,3,1,1,2,2,1,1,1,1,1,4,4
3863,2,1,2,4,1,4,1,1,2,7,2,3,1,1,2,2,1,1,1,1,2,5,4
3864,1,1,3,4,2,5,1,1,2,4,1,3,3,4,4,2,1,1,1,3,4,4,4
3865,1,1,3,3,2,6,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,4,4
3866,2,4,2,1,1,4,1,1,2,5,2,3,1,1,1,1,1,1,1,1,1,5,4
3867,2,4,3,5,1,4,1,1,2,5,2,3,1,1,2,3,1,1,1,1,1,4,4
3868,1,1,3,3,2,6,1,2,1,7,1,3,1,1,1,1,1,1,1,1,1,4,4
3869,1,1,1,4,2,6,1,2,1,4,1,3,1,1,1,1,1,1,1,1,1,1,4
3870,2,1,2,5,1,4,1,1,2,4,2,3,1,1,3,2,1,1,1,1,1,4,4
3871,1,1,3,4,2,5,1,1,2,6,1,3,3,4,5,2,1,1,1,3,4,4,4
3872,1,1,3,4,2,6,1,1,1,4,1,3,1,1,1,1,1,1,1,1,2,4,4
3873,1,1,3,4,2,5,1,1,2,6,1,3,3,4,4,2,1,1,1,3,4,4,4
3874,1,1,1,4,2,6,1,1,1,2,1,3,1,1,1,1,1,1,1,1,2,4,4
3875,2,1,3,4,1,4,1,1,2,5,2,3,1,1,3,3,1,1,1,1,1,4,4
3876,1,1,3,6,2,6,1,1,1,7,1,3,1,1,1,1,1,1,1,1,1,1,4
3877,2,4,3,5,1,4,1,1,2,2,2,3,1,1,2,2,1,1,1,1,2,4,4
3878,1,1,1,6,2,6,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,4,4
3879,1,1,3,4,2,6,1,2,1,4,1,3,1,1,1,1,1,1,1,1,1,1,4
3880,2,4,2,5,1,4,1,1,2,4,2,3,1,1,2,3,1,1,1,1,1,5,4
3881,1,1,3,4,2,6,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,4
3882,1,1,1,4,2,6,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,4,4
3883,2,4,2,4,1,4,1,1,2,7,2,3,1,1,1,3,1,1,1,1,2,5,4
3884,2,4,2,1,1,4,1,1,2,7,2,3,1,1,2,1,1,1,1,1,2,5,4
3885,1,1,3,4,2,6,1,2,1,3,1,3,1,1,1,1,1,1,1,1,2,1,4
3886,2,4,3,5,1,4,1,1,2,4,2,3,1,1,1,3,1,1,1,1,1,4,4
3887,1,1,1,3,2,6,1,1,1,2,1,3,1,1,1,1,1,1,1,1,2,1,4
3888,2,4,2,1,1,4,1,1,2,5,2,3,1,1,2,3,1,1,1,1,1,4,4
3889,1,1,3,4,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,4,4
3890,1,4,2,4,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,5,2
3891,2,4,2,4,1,4,1,1,2,2,2,3,1,1,3,3,1,1,1,1,1,4,4
3892,1,1,3,4,2,5,1,1,2,3,1,3,3,4,4,4,1,1,1,3,4,4,2
3893,2,4,2,4,1,4,1,1,2,4,2,3,1,1,2,1,1,1,1,1,2,4,4
3894,1,1,3,4,2,5,1,1,2,3,1,3,3,4,4,5,1,1,1,3,4,5,2
3895,1,4,3,4,2,5,1,1,2,4,1,3,3,4,4,2,1,1,1,3,4,5,5
3896,2,4,3,5,1,4,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,4,4
3897,2,4,3,4,1,4,1,1,2,5,2,3,1,1,2,3,1,1,1,1,1,4,4
3898,1,1,3,3,2,6,1,1,1,4,1,3,1,1,1,1,1,1,1,1,2,4,4
3899,2,4,3,4,1,4,1,1,2,2,2,3,1,1,1,1,1,1,1,1,2,5,4
3900,1,1,3,4,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,5,5
3901,1,1,2,2,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,4,4
3902,1,4,2,4,2,5,1,1,2,4,1,3,3,4,4,2,1,1,1,3,4,5,5
3903,1,1,3,2,2,5,1,1,2,4,1,3,3,4,3,4,1,1,1,3,4,4,2
3904,1,1,3,3,2,6,1,2,1,3,1,3,1,1,1,1,1,1,1,1,2,4,4
3905,1,1,2,2,2,5,1,1,2,6,1,3,3,4,5,5,1,1,1,3,4,5,4
3906,1,1,2,2,2,5,1,1,2,3,1,3,3,4,5,2,1,1,1,3,4,4,4
3907,1,1,3,2,2,5,1,1,2,6,1,3,3,4,4,5,1,1,1,3,4,4,5
3908,1,4,3,2,2,5,1,1,2,6,1,3,3,4,3,5,1,1,1,3,4,4,4
3909,1,4,3,2,2,5,1,1,2,3,1,3,3,4,4,5,1,1,1,3,4,5,4
3910,2,4,2,4,1,4,1,1,2,2,2,3,1,1,1,3,1,1,1,1,1,5,4
3911,1,1,2,4,2,5,1,1,2,3,1,3,3,4,5,5,1,1,1,3,4,5,2
3912,1,4,3,2,2,5,1,1,2,4,1,3,3,4,4,4,1,1,1,3,4,5,5
3913,1,4,3,2,2,5,1,1,2,3,1,3,3,4,3,4,1,1,1,3,4,5,2
3914,2,1,3,4,1,4,1,1,2,5,2,3,1,1,1,1,1,1,1,1,1,5,4
3915,2,4,2,1,1,4,1,1,2,2,2,3,1,1,1,3,1,1,1,1,2,4,4
3916,2,4,2,5,1,4,1,1,2,2,2,3,1,1,1,2,1,1,1,1,2,4,4
3917,1,1,2,2,2,5,1,1,2,6,1,3,3,4,4,2,1,1,1,3,4,4,2
3918,1,4,2,4,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,4,2
3919,1,4,2,4,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,4,4
3920,2,4,2,5,1,4,1,1,2,5,2,3,1,1,3,1,1,1,1,1,1,5,4
3921,1,4,2,4,2,5,1,1,2,4,1,3,3,4,4,4,1,1,1,3,4,4,2
3922,2,4,3,5,1,4,1,1,2,2,2,3,1,1,2,1,1,1,1,1,1,4,4
3923,2,4,3,4,1,4,1,1,2,4,2,3,1,1,2,1,1,1,1,1,1,4,4
3924,2,4,3,4,1,4,1,1,2,5,2,3,1,1,2,2,1,1,1,1,2,4,4
3925,1,1,3,4,2,5,1,1,2,4,1,3,3,4,5,4,1,1,1,3,4,5,4
3926,1,1,2,2,2,5,1,1,2,4,1,3,3,4,5,4,1,1,1,3,4,5,2
3927,1,4,3,2,2,5,1,1,2,6,1,3,3,4,5,5,1,1,1,3,4,5,2
3928,2,4,2,5,1,4,1,1,2,4,2,3,1,1,2,2,1,1,1,1,2,4,4
3929,1,1,3,2,2,5,1,1,2,6,1,3,3,4,3,5,1,1,1,3,4,5,4
3930,1,4,2,4,2,5,1,1,2,6,1,3,3,4,3,4,1,1,1,3,4,5,5
3931,1,4,3,2,2,5,1,1,2,3,1,3,3,4,3,2,1,1,1,3,4,4,2
3932,1,4,2,2,2,5,1,1,2,3,1,3,3,4,3,4,1,1,1,3,4,4,4
3933,1,1,2,4,2,5,1,1,2,4,1,3,3,4,4,5,1,1,1,3,4,5,5
3934,1,4,3,2,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,4,5
3935,1,1,1,6,2,6,1,1,1,3,1,3,1,1,1,1,1,1,1,1,2,1,4
3936,1,1,2,2,2,5,1,1,2,4,1,3,3,4,4,5,1,1,1,3,4,4,2
3937,2,4,3,5,1,4,1,1,2,7,2,3,1,1,2,3,1,1,1,1,1,4,4
3938,2,4,2,5,1,4,1,1,2,2,2,3,1,1,2,2,1,1,1,1,1,5,4
3939,1,1,3,6,2,6,1,1,1,2,1,3,1,1,1,1,1,1,1,1,2,4,4
3940,1,1,3,2,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,4,2
3941,1,4,2,4,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,4,2
3942,2,1,2,4,1,4,1,1,2,4,2,3,1,1,1,2,1,1,1,1,1,5,4
3943,2,4,3,5,1,4,1,1,2,4,2,3,1,1,1,3,1,1,1,1,2,5,4
3944,1,4,2,4,2,5,1,1,2,4,1,3,3,4,5,4,1,1,1,3,4,4,4
3945,2,4,2,4,1,4,1,1,2,7,2,3,1,1,1,3,1,1,1,1,2,4,4
3946,1,1,3,2,2,5,1,1,2,3,1,3,3,4,4,2,1,1,1,3,4,4,4
3947,1,4,2,4,2,5,1,1,2,3,1,3,3,4,4,5,1,1,1,3,4,5,2
3948,2,4,3,5,1,4,1,1,2,4,2,3,1,1,2,3,1,1,1,1,2,4,4
3949,1,1,2,2,2,5,1,1,2,6,1,3,3,4,4,5,1,1,1,3,4,4,2
3950,1,4,3,2,2,5,1,1,2,3,1,3,3,4,4,4,1,1,1,3,4,5,2
3951,1,1,2,2,2,5,1,1,2,4,1,3,3,4,3,2,1,1,1,3,4,4,2
3952,1,4,3,4,2,5,1,1,2,3,1,3,3,4,3,4,1,1,1,3,4,5,2
3953,1,1,1,6,2,6,1,2,1,2,1,3,1,1,1,1,1,1,1,1,2,1,4
3954,1,1,3,4,2,6,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,4
3955,1,1,2,4,2,5,1,1,2,3,1,3,3,4,5,2,1,1,1,3,4,4,5
3956,1,1,2,2,2,5,1,1,2,6,1,3,3,4,5,2,1,1,1,3,4,5,5
3957,1,4,3,4,2,5,1,1,2,6,1,3,3,4,3,5,1,1,1,3,4,4,4
3958,2,4,2,4,1,4,1,1,2,7,2,3,1,1,1,1,1,1,1,1,2,4,4
3959,1,1,1,4,1,5,1,1,2,5,2,3,2,1,1,1,1,1,1,1,4,4,1
3960,1,1,2,2,2,5,1,1,2,3,1,3,3,4,3,4,1,1,1,3,4,5,4
3961,2,4,3,4,1,4,1,1,2,5,2,3,1,1,3,2,1,1,1,1,1,4,4
3962,1,4,3,2,2,5,1,1,2,3,1,3,3,4,3,4,1,1,1,3,4,5,4
3963,1,1,2,4,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,5,5
3964,1,4,3,2,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,4,5
3965,1,1,2,4,2,5,1,1,2,6,1,3,3,4,5,5,1,1,1,3,4,5,2
3966,1,4,2,4,2,5,1,1,2,6,1,3,3,4,5,2,1,1,1,3,4,5,2
3967,1,4,2,2,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,5,5
3968,1,1,3,2,2,5,1,1,2,4,1,3,3,4,3,5,1,1,1,3,4,5,5
3969,1,1,1,3,2,6,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,4,4
3970,1,1,2,4,2,5,1,1,2,3,1,3,3,4,5,5,1,1,1,3,4,4,5
3971,1,1,3,4,2,5,1,1,2,4,1,3,3,4,5,4,1,1,1,3,4,5,5
3972,2,4,2,1,1,4,1,1,2,7,2,3,1,1,3,2,1,1,1,1,2,4,4
3973,2,4,3,4,1,4,1,1,2,5,2,3,1,1,3,1,1,1,1,1,1,4,4
3974,1,1,3,2,2,5,1,1,2,3,1,3,3,4,4,4,1,1,1,3,4,5,5
3975,1,1,1,6,2,6,1,1,1,7,1,3,1,1,1,1,1,1,1,1,2,1,4
3976,1,4,3,4,2,5,1,1,2,4,1,3,3,4,4,5,1,1,1,3,4,4,2
3977,1,1,3,4,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,4,2
3978,1,1,1,3,2,6,1,1,1,7,1,3,1,1,1,1,1,1,1,1,1,4,4
3979,2,4,3,5,1,4,1,1,2,5,2,3,1,1,1,2,1,1,1,1,2,4,4
3980,1,4,2,4,2,5,1,1,2,4,1,3,3,4,5,5,1,1,1,3,4,4,2
3981,1,1,3,6,2,6,1,2,1,4,1,3,1,1,1,1,1,1,1,1,1,4,4
3982,1,4,1,3,1,5,1,1,2,4,2,3,2,1,1,1,1,1,1,1,4,4,2
3983,1,1,2,2,2,5,1,1,2,4,1,3,3,4,4,5,1,1,1,3,4,4,5
3984,2,1,2,7,1,4,1,1,2,10,1,5,1,1,6,1,1,1,2,2,5,6,6
3985,1,4,3,4,2,5,1,1,2,3,1,3,3,4,4,2,1,1,1,3,4,5,2
3986,1,1,3,4,2,5,1,1,2,4,1,3,3,4,3,5,1,1,1,3,4,5,2
3987,1,1,3,2,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,5,2
3988,1,4,3,2,2,5,1,1,2,6,1,3,3,4,3,2,1,1,1,3,4,5,2
3989,2,4,3,4,1,4,1,1,2,7,2,3,1,1,3,3,1,1,1,1,2,5,4
3990,1,1,3,2,2,5,1,1,2,6,1,3,3,4,3,2,1,1,1,3,4,4,4
3991,1,1,2,4,2,5,1,1,2,6,1,3,3,4,3,2,1,1,1,3,4,4,4
3992,1,4,3,4,2,5,1,1,2,4,1,3,3,4,4,5,1,1,1,3,4,5,2
3993,1,1,3,4,2,6,1,2,1,7,1,3,1,1,1,1,1,1,1,1,2,1,4
3994,1,1,3,4,2,6,1,1,1,7,1,3,1,1,1,1,1,1,1,1,2,4,4
3995,1,1,2,4,2,5,1,1,2,4,1,3,3,4,3,5,1,1,1,3,4,4,2
3996,1,1,1,4,1,5,1,1,2,6,2,3,1,1,1,1,1,1,1,1,4,1,2
3997,1,1,2,4,2,5,1,1,2,6,1,3,3,4,3,4,1,1,1,3,4,4,2
3998,2,4,2,4,1,4,1,1,2,2,2,3,1,1,3,3,1,1,1,1,1,5,4
3999,1,4,3,2,2,5,1,1,2,4,1,3,3,4,5,4,1,1,1,3,4,4,4
4000,2,4,3,5,1,4,1,1,2,4,2,3,1,1,3,2,1,1,1,1,1,4,4
4001,1,4,2,4,2,5,1,1,2,4,1,3,3,4,3,4,1,1,1,3,4,5,5
4002,2,4,2,1,1,4,1,1,2,2,2,3,1,1,2,1,1,1,1,1,1,4,4
4003,2,4,3,5,1,4,1,1,2,5,2,3,1,1,2,2,1,1,1,1,1,5,4
4004,1,1,2,4,2,5,1,1,2,3,1,3,3,4,4,2,1,1,1,3,4,5,5
4005,1,1,2,4,2,5,1,1,2,6,1,3,3,4,5,2,1,1,1,3,4,5,4
4006,2,4,3,5,1,4,1,1,2,5,2,3,1,1,2,3,1,1,1,1,2,4,4
4007,1,4,3,4,2,5,1,1,2,4,1,3,3,4,5,4,1,1,1,3,4,4,5
4008,2,4,3,4,1,4,1,1,2,5,2,3,1,1,3,2,1,1,1,1,1,5,4
4009,2,4,2,5,1,4,1,1,2,5,2,3,1,1,1,3,1,1,1,1,1,5,4
4010,2,4,2,5,1,4,1,1,2,5,2,3,1,1,2,3,1,1,1,1,2,4,4
4011,1,4,3,4,2,5,1,1,2,3,1,3,3,4,4,5,1,1,1,3,4,5,5
4012,2,1,3,5,1,4,1,1,2,7,2,3,1,1,2,2,1,1,1,1,1,4,4
4013,1,4,2,4,2,5,1,1,2,4,1,3,3,4,3,4,1,1,1,3,4,4,4
4014,1,1,2,2,2,5,1,1,2,4,1,3,3,4,3,5,1,1,1,3,4,4,5
4015,1,4,2,2,2,5,1,1,2,4,1,3,3,4,5,4,1,1,1,3,4,4,4
4016,1,1,3,2,2,5,1,1,2,3,1,3,3,4,4,2,1,1,1,3,4,4,5
4017,1,1,2,2,2,5,1,1,2,4,1,3,3,4,4,5,1,1,1,3,4,4,4
4018,2,1,3,4,1,4,1,1,2,7,2,3,1,1,2,3,1,1,1,1,2,4,4
4019,2,1,2,4,1,4,1,1,2,7,2,3,1,1,2,1,1,1,1,1,2,4,4
4020,1,4,2,4,2,5,1,1,2,3,1,3,3,4,5,2,1,1,1,3,4,4,2
4021,1,4,3,2,2,5,1,1,2,6,1,3,3,4,3,2,1,1,1,3,4,5,4
4022,1,1,2,4,2,5,1,1,2,4,1,3,3,4,3,4,1,1,1,3,4,5,5
4023,1,1,2,5,2,7,1,1,1,9,2,5,3,1,1,1,1,1,1,2,5,4,5
4024,1,1,2,4,2,5,1,1,2,6,1,3,3,4,4,5,1,1,1,3,4,5,5
4025,1,1,2,4,2,5,1,1,2,3,1,3,3,4,3,2,1,1,1,3,4,4,2
4026,1,1,1,4,2,6,1,2,1,7,1,3,1,1,1,1,1,1,1,1,2,4,4
4027,1,4,3,4,2,5,1,1,2,4,1,3,3,4,3,4,1,1,1,3,4,4,2
4028,1,4,1,7,1,5,1,1,2,4,2,3,1,2,1,1,1,1,1,1,4,1,2
4029,1,1,2,4,2,5,1,1,2,4,1,3,3,4,4,2,1,1,1,3,4,4,4
4030,1,1,2,2,2,5,1,1,2,4,1,3,3,4,3,2,1,1,1,3,4,5,4
4031,1,1,1,3,2,6,1,2,1,7,1,3,1,1,1,1,1,1,1,1,1,1,4
4032,1,1,2,2,2,5,1,1,2,6,1,3,3,4,3,5,1,1,1,3,4,4,4
4033,2,4,3,5,1,4,1,1,2,5,2,3,1,1,1,2,1,1,1,1,1,4,4
4034,1,1,2,4,2,5,1,1,2,6,1,3,3,4,3,2,1,1,1,3,4,5,2
4035,1,1,3,2,2,5,1,1,2,4,1,3,3,4,4,2,1,1,1,3,4,4,4
4036,1,1,3,2,2,5,1,1,2,4,1,3,3,4,3,4,1,1,1,3,4,4,5
4037,1,4,3,4,2,5,1,1,2,4,1,3,3,4,3,5,1,1,1,3,4,4,2
4038,1,1,3,2,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,5,4
4039,2,4,3,4,1,4,1,1,2,7,2,3,1,1,2,1,1,1,1,1,1,4,4
4040,1,1,3,4,2,5,1,1,2,4,1,3,3,4,3,2,1,1,1,3,4,5,4
4041,2,4,2,1,1,4,1,1,2,7,2,3,1,1,1,2,1,1,1,1,2,5,4
4042,1,4,2,4,2,5,1,1,2,6,1,3,3,4,5,2,1,1,1,3,4,4,4
4043,1,4,3,4,2,5,1,1,2,4,1,3,3,4,3,2,1,1,1,3,4,5,5
4044,1,4,3,4,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,4,4
4045,1,1,1,3,2,6,1,2,1,7,1,3,1,1,1,1,1,1,1,1,1,4,4
4046,1,1,2,4,2,5,1,1,2,6,1,3,3,4,4,5,1,1,1,3,4,5,4
4047,2,4,2,1,1,4,1,1,2,4,2,3,1,1,2,1,1,1,1,1,1,4,4
4048,1,1,3,3,2,6,1,1,1,7,1,3,1,1,1,1,1,1,1,1,1,1,4
4049,1,1,3,2,2,5,1,1,2,4,1,3,3,4,3,4,1,1,1,3,4,4,4
4050,1,1,3,2,2,5,1,1,2,4,1,3,3,4,5,5,1,1,1,3,4,5,4
4051,1,1,3,6,2,6,1,2,1,7,1,3,1,1,1,1,1,1,1,1,2,4,4
4052,1,4,3,2,2,5,1,1,2,4,1,3,3,4,3,2,1,1,1,3,4,5,4
4053,1,4,3,4,2,5,1,1,2,6,1,3,3,4,3,5,1,1,1,3,4,4,5
4054,2,4,2,5,1,4,1,1,2,4,2,3,1,1,2,3,1,1,1,1,1,4,4
4055,1,1,2,2,2,5,1,1,2,3,1,3,3,4,3,4,1,1,1,3,4,4,5
4056,1,4,3,2,2,5,1,1,2,3,1,3,3,4,5,2,1,1,1,3,4,4,5
4057,1,1,3,4,2,6,1,1,1,3,1,3,1,1,1,1,1,1,1,1,2,1,4
4058,1,1,1,6,2,6,1,2,1,7,1,3,1,1,1,1,1,1,1,1,1,4,4
4059,2,1,3,5,1,4,1,1,2,2,2,3,1,1,1,2,1,1,1,1,2,4,4
4060,1,1,2,2,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,4,2
4061,2,4,3,1,1,4,1,1,2,2,2,3,1,1,1,1,1,1,1,1,2,5,4
4062,2,4,2,5,1,4,1,1,2,4,2,3,1,1,1,1,1,1,1,1,1,5,4
4063,1,4,2,2,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,5,4
4064,1,1,3,2,2,5,1,1,2,4,1,3,3,4,5,5,1,1,1,3,4,5,2
4065,1,1,2,4,2,5,1,1,2,3,1,3,3,4,4,2,1,1,1,3,4,4,4
4066,1,4,3,4,2,5,1,1,2,3,1,3,3,4,4,4,1,1,1,3,4,5,4
4067,1,4,3,2,2,5,1,1,2,3,1,3,3,4,3,5,1,1,1,3,4,5,5
4068,2,4,2,4,1,4,1,1,2,5,2,3,1,1,3,2,1,1,1,1,2,5,4
4069,1,1,2,4,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,4,5
4070,1,1,2,2,2,5,1,1,2,6,1,3,3,4,4,5,1,1,1,3,4,4,5
4071,1,4,3,4,2,5,1,1,2,4,1,3,3,4,5,5,1,1,1,3,4,4,5
4072,1,4,3,2,2,5,1,1,2,4,1,3,3,4,5,5,1,1,1,3,4,5,5
4073,2,4,3,5,1,4,1,1,2,7,2,3,1,1,1,3,1,1,1,1,2,4,4
4074,2,4,2,1,1,4,1,1,2,4,2,3,1,1,2,3,1,1,1,1,2,4,4
4075,1,1,3,2,2,5,1,1,2,6,1,3,3,4,3,5,1,1,1,3,4,5,2
4076,2,4,2,8,2,4,1,1,1,6,1,5,1,2,1,1,1,1,1,4,4,5,4
4077,2,4,2,1,1,4,1,1,2,7,2,3,1,1,3,1,1,1,1,1,2,5,4
4078,1,4,2,2,2,5,1,1,2,4,1,3,3,4,3,2,1,1,1,3,4,4,2
4079,1,4,3,2,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,4,2
4080,1,1,2,4,2,5,1,1,2,3,1,3,3,4,4,2,1,1,1,3,4,5,4
4081,1,1,2,4,2,5,1,1,2,4,1,3,3,4,4,2,1,1,1,3,4,5,5
4082,1,4,3,2,2,5,1,1,2,3,1,3,3,4,3,4,1,1,1,3,4,4,5
4083,1,1,2,2,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,5,4
4084,1,1,3,2,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,4,5
4085,1,1,2,4,2,5,1,1,2,4,1,3,3,4,5,5,1,1,1,3,4,4,5
4086,1,1,3,2,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,5,5
4087,2,1,3,4,1,4,1,1,2,7,2,3,1,1,3,3,1,1,1,1,2,4,4
4088,1,4,2,4,2,5,1,1,2,6,1,3,3,4,4,2,1,1,1,3,4,5,4
4089,2,4,2,5,1,4,1,1,2,4,2,3,1,1,2,3,1,1,1,1,2,4,4
4090,1,1,3,4,2,5,1,1,2,4,1,3,3,4,5,5,1,1,1,3,4,4,4
4091,1,4,3,2,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,4,4
4092,2,4,2,1,1,4,1,1,2,2,2,3,1,1,1,1,1,1,1,1,2,5,4
4093,2,4,3,4,1,4,1,1,2,5,2,3,1,1,3,3,1,1,1,1,1,5,4
4094,1,4,2,4,2,5,1,1,2,4,1,3,3,4,4,2,1,1,1,3,4,4,2
4095,2,1,3,5,1,4,1,1,2,5,2,3,1,1,3,2,1,1,1,1,1,4,4
4096,2,4,3,5,1,4,1,1,2,4,2,3,1,1,3,1,1,1,1,1,2,5,4
4097,1,4,2,2,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,4,5
4098,1,1,3,3,2,6,1,1,1,7,1,3,1,1,1,1,1,1,1,1,1,4,4
4099,1,1,2,4,2,5,1,1,2,4,1,3,3,4,5,5,1,1,1,3,4,5,4
4100,1,1,2,5,2,7,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,4
4101,1,1,3,2,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,4,5
4102,1,4,2,4,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,5,4
4103,2,4,2,4,1,4,1,1,2,7,2,3,1,1,1,2,1,1,1,1,2,5,4
4104,1,1,2,1,2,5,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,7
4105,2,4,2,5,1,4,1,1,2,2,2,3,1,1,2,3,1,1,1,1,2,4,4
4106,1,2,1,7,1,4,1,1,2,3,1,3,1,1,1,1,1,1,2,1,6,4,3
4107,2,4,3,4,1,4,1,1,2,5,2,3,1,1,2,3,1,1,1,1,1,5,4
4108,1,4,3,4,2,5,1,1,2,4,1,3,3,4,5,5,1,1,1,3,4,4,2
4109,2,4,2,4,1,4,1,1,2,5,2,3,1,1,1,3,1,1,1,1,1,5,4
4110,1,4,3,2,2,5,1,1,2,4,1,3,3,4,3,5,1,1,1,3,4,5,5
4111,1,4,3,2,2,5,1,1,2,3,1,3,3,4,4,5,1,1,1,3,4,5,2
4112,1,4,3,4,2,5,1,1,2,3,1,3,3,4,4,2,1,1,1,3,4,4,2
4113,2,4,3,5,1,4,1,1,2,7,2,3,1,1,3,1,1,1,1,1,2,4,4
4114,1,1,3,4,2,5,1,1,2,4,1,3,3,4,4,2,1,1,1,3,4,5,5
4115,1,4,3,2,2,5,1,1,2,3,1,3,3,4,3,4,1,1,1,3,4,4,2
4116,1,1,3,2,2,5,1,1,2,3,1,3,3,4,4,5,1,1,1,3,4,4,4
4117,1,1,3,2,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,5,5
4118,1,4,3,2,2,5,1,1,2,4,1,3,3,4,3,5,1,1,1,3,4,4,2
4119,1,4,3,2,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,4,2
4120,1,1,2,4,2,5,1,1,2,4,1,3,3,4,4,4,1,1,1,3,4,4,5
4121,2,4,2,5,1,4,1,1,2,7,2,3,1,1,2,3,1,1,1,1,1,4,4
4122,1,4,3,4,2,5,1,1,2,3,1,3,3,4,4,2,1,1,1,3,4,4,4
4123,1,4,3,2,2,5,1,1,2,6,1,3,3,4,4,2,1,1,1,3,4,4,2
4124,2,4,3,1,1,4,1,1,2,7,2,3,1,1,1,2,1,1,1,1,1,4,4
