,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
4462,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4463,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4464,1.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4465,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4466,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0
4467,1.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0
4468,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4469,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0
4470,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4471,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4472,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0
4473,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4474,1.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4475,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0
4476,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4477,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4478,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4479,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4480,2.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0
4481,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4482,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4483,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4484,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4485,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4486,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4487,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4488,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4489,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4490,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4491,2.0,4.0,3.0,9.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
4492,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4493,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4494,1.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,7.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0
4495,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4496,1.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0
<<<<<<< HEAD,,,,,,,,,,,,,,,,,,,,,,,
4497,2.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,10.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,6.0,6.0
=======,,,,,,,,,,,,,,,,,,,,,,,
4497,2.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,8.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,6.0,6.0
>>>>>>> 8e53000f3e919a0b26c9a596e335013150ed2cac,,,,,,,,,,,,,,,,,,,,,,,
4498,1.0,1.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0
4499,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,1.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
4500,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4501,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4502,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4503,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4504,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4505,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4506,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4507,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0
4508,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0
4509,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4510,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4511,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4512,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4513,1.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4514,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4515,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4516,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4517,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4518,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4519,2.0,1.0,1.0,7.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,5.0,6.0,6.0
4520,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4521,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4522,1.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,9.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,7.0
4523,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4524,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4525,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4526,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0
4527,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4528,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4529,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4530,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4531,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0
4532,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0
4533,2.0,1.0,2.0,8.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0
<<<<<<< HEAD,,,,,,,,,,,,,,,,,,,,,,,
4534,2.0,4.0,2.0,7.0,1.0,4.0,1.0,1.0,2.0,10.0,1.0,5.0,1.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,5.0,6.0,6.0
=======,,,,,,,,,,,,,,,,,,,,,,,
4534,2.0,4.0,2.0,7.0,1.0,4.0,1.0,1.0,2.0,8.0,1.0,5.0,1.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,5.0,6.0,6.0
>>>>>>> 8e53000f3e919a0b26c9a596e335013150ed2cac,,,,,,,,,,,,,,,,,,,,,,,
4535,1.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4536,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4537,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4538,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4539,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4540,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0
4541,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4542,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0
4543,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4544,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4545,1.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4546,1.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0
4547,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4548,1.0,4.0,1.0,7.0,1.0,5.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0
4549,1.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,4.0,3.0
4550,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4551,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4552,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4553,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4554,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4555,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4556,2.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,2.0,7.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0
4557,2.0,1.0,2.0,8.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0
4558,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4559,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4560,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4561,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4562,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4563,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4564,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4565,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4566,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4567,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0
4568,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4569,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4570,2.0,4.0,3.0,5.0,1.0,4.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0
4571,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4572,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4573,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4574,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4575,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4576,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4577,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4578,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4579,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4580,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4581,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4582,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4583,1.0,1.0,3.0,3.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0
4584,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4585,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0
4586,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4587,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4588,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4589,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4590,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4591,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4592,1.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4593,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4594,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
4595,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4596,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0
4597,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4598,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4599,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4600,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
4601,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0
4602,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0
